Network;Species;Group;Kingdom;Phylum;Class;Order;Family;Genus;BodyWeight;FeedingMode;MetabolicCategory;TrophicLevel;FeedingType;Mobility;Environment;R1;R2;R3;R4;R5;R6;R7;R8;R9;R10;R11;R12;R13;R14;R15;R16;R17;R18;R19;R20;R21;R22;R23;R24;R25;R26;R27;R28;R29;R30;Vulnerability;Generality
reef;Symbiotic algae;B;Plantae;Other;Other;Other;Other;Other;3.00E-010;"primaryproducer";"primaryproducer";1;"primaryproducer";1;"benthic";0;210;0;299;0;2;0;0;0;395;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0
reef;Stomatopods;I;Animalia;Arthropoda;Malacostraca;Stomatopoda;NA;NA;4.00E+000;"predator/scavenger";"invertebrate";4.05;"omnivorous";2;"benthic";40;344;36;361;349;0;21;8;247;863;14;122;40;11;0;1;120;23;3;0;1;1;2;0;1;62;1;1;0;1;45;13
reef;Trachinotus goodei;I;Animalia;Chordata;Actinopterygii;Perciformes;Carangidae;Trachinotus;3.90E+003;"predator";"ectotherm vertebrate";3.69;"carnivorous";4;"reef-associated";17;574;30;7;41;0;0;0;285;6;4;8;15;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7
reef;Centropyge argi;I;Animalia;Chordata;Actinopterygii;Perciformes;Pomacanthidae;Centropyge;3.00E+001;"predator";"ectotherm vertebrate";2;"omnivorous";4;"reef-associated";1;191;0;4;2;0;0;0;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
reef;Epinephelus striatus;I;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;2.38E+004;"predator";"ectotherm vertebrate";4.5;"carnivorous";4;"reef-associated";1862;392;322;6;133;0;0;0;816;0;277;197;10;0;0;2;0;0;0;0;0;0;0;0;6;0;0;0;0;0;5;66
reef;Neoniphon marianus;I;Animalia;Chordata;Actinopterygii;Beryciformes;Holocentridae;Neoniphon;1.63E+002;"predator";"ectotherm vertebrate";4.09;"carnivorous";4;"reef-associated";0;1351;28;18;24;0;0;0;295;47;3;18;44;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;3
reef;Abudefduf tauru;I;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Abudefduf;9.00E+002;"predator";"ectotherm vertebrate";3.54;"carnivorous";4;"reef-associated";6;1202;45;14;46;0;0;0;313;23;7;14;22;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0;0;10;6
reef;Odontoscion dentex;I;Animalia;Chordata;Actinopterygii;Perciformes;Sciaenidae;Odontoscion;3.18E+002;"predator";"ectotherm vertebrate";3.82;"carnivorous";4;"reef-associated";2;1231;28;16;33;0;0;0;345;30;4;11;25;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;4
reef;Atherinomorus stipes;I;Animalia;Chordata;Actinopterygii;Atheriniformes;Atherinidae;Atherinomorus;1.60E+001;"predator";"ectotherm vertebrate";3.44;"carnivorous";4;"reef-associated";0;1355;3;74;70;0;0;0;123;243;3;5;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;3
reef;Scarus vetula;I;Animalia;Chordata;Actinopterygii;Perciformes;Scaridae;Scarus;5.56E+003;"predator";"ectotherm vertebrate";2.66;"omnivorous";4;"reef-associated";3;958;12;27;63;0;0;0;144;62;3;1;58;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;4
reef;Hermit crabs;I;Animalia;Arthropoda;Malacostraca;Decapoda;NA;NA;5.00E+000;"predator/scavenger";"invertebrate";2.77;"omnivorous";2;"benthic";4;316;0;522;137;5;0;0;171;692;6;68;124;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;5
reef;Cephalopholis fulva;I;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Cephalopholis;5.40E+002;"predator";"ectotherm vertebrate";4.01;"carnivorous";4;"reef-associated";215;1236;153;17;126;0;0;0;322;61;15;204;44;0;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;15;22
reef;Acanthostracion quadricomis;I;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Ostraciidae;Acanthostracion;3.05E+003;"predator";"ectotherm vertebrate";3.42;"carnivorous";4;"reef-associated";30;564;35;5;40;0;0;0;581;0;25;4;6;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;11
reef;Pycnogonids;I;Animalia;Arthropoda;Pycnogonida;NA;NA;NA;5.00E+000;"suspension-feeder";"invertebrate";3.37;"herbivorous/detrivorous";3;"benthic";10;22;20;16;9;0;0;0;152;1;5;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6
reef;Labrisomus nuchipinnis;I;Animalia;Chordata;Actinopterygii;Perciformes;Labrisomidae;Labrisomus;1.37E+002;"predator";"ectotherm vertebrate";4.31;"carnivorous";4;"reef-associated";6;822;62;33;42;0;0;0;473;16;12;14;12;0;0;7;0;0;0;0;0;0;0;0;3;0;0;0;0;0;8;7
reef;Benthic algae;B;Plantae;Other;Other;Other;Other;Other;1.00E-010;"primaryproducer";"primaryproducer";1;"primaryproducer";1;"benthic";0;283;0;998;0;4;0;0;0;2236;0;0;172;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0
reef;Stony corals;I;Animalia;Cnidaria;Anthozoa;Scleractinia;NA;NA;3.65E+001;"suspension-feeder";"invertebrate";2.63;"herbivorous/detrivorous";1;"benthic";4;121;1;425;30;4;0;0;155;113;2;42;35;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;4
reef;Ophiuroids;I;Animalia;Echinodermata;Asterozoa;Ophiuroidea;NA;NA;2.30E+001;"grazer";"invertebrate";2.63;"omnivorous";2;"benthic";3;250;0;572;119;7;0;0;141;596;3;37;143;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;4
reef;Heteropriacanthus cruentatus;I;Animalia;Chordata;Actinopterygii;Perciformes;Priacanthidae;Heteropriacanthus;7.00E+002;"predator";"ectotherm vertebrate";4.34;"carnivorous";4;"reef-associated";21;1137;56;14;64;0;0;0;590;23;20;36;22;0;0;5;0;0;0;0;0;0;0;0;4;0;0;0;0;0;10;10
reef;Scomberomorus regalis;I;Animalia;Chordata;Actinopterygii;Perciformes;Scombridae;Scomberomorus;4.80E+003;"predator";"ectotherm vertebrate";4.67;"carnivorous";4;"reef-associated";409;508;170;0;118;0;0;0;372;4;25;92;17;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;7;30
reef;Antennarius striatus;I;Animalia;Chordata;Actinopterygii;Lophiiformes;Antennariidae;Antennarius;7.00E+001;"predator";"ectotherm vertebrate";5.78;"carnivorous";4;"reef-associated";0;913;3;28;7;0;0;0;1;22;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1
reef;Equetus lanceolatus;I;Animalia;Chordata;Actinopterygii;Perciformes;Sciaenidae;Equetus;3.25E+002;"predator";"ectotherm vertebrate";4.55;"carnivorous";4;"reef-associated";0;1204;40;14;18;0;0;0;276;23;3;12;22;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3
reef;Rhizoprionodon porosus;I;Animalia;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Rhizoprionodon;5.02E+003;"predator";"ectotherm vertebrate";4.68;"carnivorous";4;"reef-associated";4876;311;519;0;260;0;0;0;1020;1;173;245;9;0;0;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;101
reef;Kyphosus sectarix;I;Animalia;Chordata;Actinopterygii;Perciformes;Kyphosidae;Kyphosus;9.14E+003;"predator";"ectotherm vertebrate";2;"carnivorous";4;"reef-associated";0;506;0;3;3;0;0;0;69;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1
reef;Rypticus saponaceus;I;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Rypticus;6.85E+002;"predator";"ectotherm vertebrate";4.47;"carnivorous";4;"reef-associated";22;1191;68;14;55;0;0;0;253;23;5;25;22;0;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;10;8
reef;Tanaids;I;Animalia;Arthropoda;Malacostraca;Tanaidacea;NA;NA;2.00E-001;"predator/scavenger";"invertebrate";2.5;"omnivorous";3;"benthic";1;169;1;386;17;5;0;0;151;135;0;21;33;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;2
reef;Selar crumenophthalmus;I;Animalia;Chordata;Actinopterygii;Perciformes;Carangidae;Selar;1.24E+003;"predator";"ectotherm vertebrate";3;"carnivorous";4;"reef-associated";0;753;1;6;9;0;0;0;101;24;0;2;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1
reef;Ocyurus chrysurus;I;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Ocyurus;3.57E+003;"predator";"ectotherm vertebrate";4.53;"carnivorous";4;"reef-associated";16;632;57;12;41;0;0;0;539;4;15;22;17;0;0;3;0;0;0;0;0;0;0;0;5;0;0;0;0;0;7;9
reef;Echiuroids;I;Animalia;Annelida;Polychaeta;NA;NA;NA;1.22E+001;"predator";"invertebrate";2.33;"carnivorous";2;"benthic";2;143;0;19;9;0;0;0;218;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
reef;Fistularia tabacaria;I;Animalia;Chordata;Actinopterygii;Gasterosteiformes;Fistulariidae;Fistularia;1.08E+004;"predator";"ectotherm vertebrate";4.62;"carnivorous";4;"reef-associated";1;517;25;6;2;0;0;0;23;1;0;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2
reef;Halichoeres garnoti;I;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Halichoeres;1.32E+002;"predator";"ectotherm vertebrate";4.12;"omnivorous";4;"reef-associated";23;1292;68;21;98;0;0;0;538;55;19;42;36;0;0;7;0;0;0;0;0;0;0;0;3;0;0;0;0;0;14;10
reef;Clepticus parrae;I;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Clepticus;4.47E+002;"predator";"ectotherm vertebrate";3;"omnivorous";4;"reef-associated";0;1345;1;21;12;0;0;0;102;46;0;1;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1
reef;Sparisoma chrysopterum;I;Animalia;Chordata;Actinopterygii;Perciformes;Scaridae;Sparisoma;1.51E+003;"grazer";"ectotherm vertebrate";2;"herbivorous/detrivorous";4;"reef-associated";0;953;0;31;16;0;0;0;69;63;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1
reef;Dactylopterus volitans;I;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Dactylopteridae;Dactylopterus;1.83E+003;"predator";"ectotherm vertebrate";4.26;"carnivorous";4;"reef-associated";2;504;41;3;13;0;0;0;364;0;7;2;3;0;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;5
reef;Scarus taeniopterus;I;Animalia;Chordata;Actinopterygii;Perciformes;Scaridae;Scarus;1.10E+003;"predator";"ectotherm vertebrate";2.5;"omnivorous";4;"reef-associated";1;1225;1;29;36;0;0;0;97;87;0;0;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;2
reef;Trachinotus falcatus;I;Animalia;Chordata;Actinopterygii;Perciformes;Carangidae;Trachinotus;3.60E+004;"predator";"ectotherm vertebrate";4.16;"carnivorous";4;"reef-associated";2;616;39;5;35;0;0;0;316;7;7;5;21;0;0;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;8;5
reef;Gramma melacara;I;Animalia;Chordata;Actinopterygii;Perciformes;Grammatidae;Gramma;3.00E+001;"predator";"ectotherm vertebrate";3;"carnivorous";4;"reef-associated";0;914;1;28;8;0;0;0;103;22;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1
reef;Myripristis jacobus;I;Animalia;Chordata;Actinopterygii;Beryciformes;Holocentridae;Myripristis;3.97E+002;"grazer";"ectotherm vertebrate";3.88;"herbivorous/detrivorous";4;"reef-associated";4;1372;38;27;72;0;0;0;457;61;11;24;59;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;6
reef;Aetobatus narinari;I;Animalia;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Aetobatus;2.30E+005;"predator";"ectotherm vertebrate";4.69;"carnivorous";4;"reef-associated";5291;217;473;2;184;0;0;0;1103;0;271;240;6;0;0;6;0;0;0;0;0;0;0;0;3;0;0;0;0;0;4;106
reef;Chaetodon capistratus;I;Animalia;Chordata;Actinopterygii;Perciformes;Chaetodontidae;Chaetodon;1.20E+002;"predator";"ectotherm vertebrate";3.41;"carnivorous";4;"reef-associated";4;1082;26;25;48;0;0;0;242;22;6;2;23;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;5
reef;Acanthurus bahianus;I;Animalia;Chordata;Actinopterygii;Perciformes;Acanthuridae;Acanthurus;2.88E+002;"predator";"endotherm vertebrate";2;"omnivorous";4;"reef-associated";1;1476;0;44;44;0;0;0;114;156;0;2;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;2
reef;Harengula humeralis;I;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Harengula;4.40E+002;"predator";"ectotherm vertebrate";3.13;"omnivorous";4;"reef-associated";1;1404;12;20;56;0;0;0;244;118;2;4;72;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;3
reef;Platybelone argalus argalus;I;Animalia;Chordata;Actinopterygii;Beloniformes;Belonidae;Platybelone;1.50E+002;"predator";"ectotherm vertebrate";3.66;"carnivorous";4;"reef-associated";0;1302;2;9;14;0;0;0;122;39;1;12;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;2
reef;Holothurians;I;Animalia;Echinodermata;Holothuroidea;NA;NA;NA;4.00E+001;"suspension-feeder";"invertebrate";2.33;"herbivorous/detrivorous";2;"benthic";2;132;0;158;28;3;0;0;204;73;1;14;17;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;3
reef;Lutjanus synagris;I;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;1.21E+003;"predator";"ectotherm vertebrate";4.14;"carnivorous";4;"reef-associated";299;564;69;7;102;0;0;0;865;0;72;38;10;0;0;2;0;0;0;0;0;0;0;0;7;0;0;0;0;0;5;28
reef;Labrisomus guppyi;I;Animalia;Chordata;Actinopterygii;Perciformes;Labrisomidae;Labrisomus;1.51E+001;"predator";"ectotherm vertebrate";4.1;"carnivorous";4;"reef-associated";3;236;37;32;11;0;0;0;255;0;2;1;3;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;4
reef;Anchoa hepsetus;I;Animalia;Chordata;Actinopterygii;Clupeiformes;Engraulidae;Anchoa;5.00E+001;"predator";"ectotherm vertebrate";2.33;"omnivorous";4;"pelagic-oceanic";2;1143;0;79;64;0;0;0;158;172;1;2;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;3
reef;Holacanthus ciliaris;I;Animalia;Chordata;Actinopterygii;Perciformes;Pomacanthidae;Holacanthus;NULL;NULL;NULL;NULL;NULL;NULL;NULL;37;1213;33;20;123;0;0;0;482;26;17;9;40;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;12;11
reef;Acanthurus coeruleus;I;Animalia;Chordata;Actinopterygii;Perciformes;Acanthuridae;Acanthurus;9.83E+002;"predator";"ectotherm vertebrate";2.25;"omnivorous";4;"reef-associated";5;1236;0;62;68;0;0;0;243;96;1;4;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;4
reef;Sphyraena borealis;I;Animalia;Chordata;Actinopterygii;Perciformes;Sphyraenidae;Sphyraena;1.30E+003;"predator";"ectotherm vertebrate";4.83;"carnivorous";4;"reef-associated";1;580;3;1;5;0;0;0;39;0;0;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2
reef;Asteroids;I;Animalia;Echinodermata;Asteroidea;NA;NA;NA;2.40E+002;"predator";"invertebrate";3.63;"omnivorous";2;"benthic";38;28;26;70;41;1;5;10;576;19;38;49;2;13;0;3;52;5;0;0;0;1;2;1;2;8;1;0;1;0;10;16
reef;Halichoeres maculipinna;I;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Halichoeres;2.50E+001;"predator";"ectotherm vertebrate";3.98;"omnivorous";4;"reef-associated";40;930;53;44;105;0;0;0;670;46;34;38;9;0;0;5;0;0;0;0;0;0;0;0;4;0;0;0;0;0;11;13
reef;Alphestes afer;I;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Alphestes;1.20E+003;"predator";"ectotherm vertebrate";4.17;"carnivorous";4;"reef-associated";18;611;45;7;23;0;0;0;287;1;2;19;14;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;7
reef;Haemulon macrostomum;I;Animalia;Chordata;Actinopterygii;Perciformes;Haemulidae;Haemulon;1.80E+003;"predator";"ectotherm vertebrate";4.48;"carnivorous";4;"reef-associated";0;721;20;21;15;0;0;0;141;14;1;5;31;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2
reef;Epinephelus guttatus;I;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;2.92E+003;"predator";"ectotherm vertebrate";4.2;"carnivorous";4;"reef-associated";192;524;138;6;40;0;0;0;435;0;16;65;10;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;21
reef;Strongylura timucu;I;Animalia;Chordata;Actinopterygii;Beloniformes;Belonidae;Strongylura;1.10E+002;"predator";"ectotherm vertebrate";3.95;"carnivorous";4;"reef-associated";6;1279;23;9;17;0;0;0;142;39;0;35;39;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;4
reef;Lutjanus griseus;I;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;1.59E+003;"predator";"ectotherm vertebrate";4.51;"carnivorous";4;"reef-associated";5;588;49;17;19;0;0;0;317;1;3;11;14;0;0;6;0;0;0;0;0;0;0;0;2;0;0;0;0;0;6;5
reef;Carcharhinus leucas;I;Animalia;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Carcharhinus;3.50E+005;"predator";"ectotherm vertebrate";5.18;"carnivorous";4;"reef-associated";90;180;840;0;6;0;0;0;296;0;30;26;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;16
reef;Galeocerdo cuvier;T;Animalia;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Galeocerdo;6.72E+005;"predator";"ectotherm vertebrate";4.89;"carnivorous";4;"benthopelagic";12326;0;1178;0;0;0;0;0;78;0;1533;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;167
reef;Haemulon carbonarium;I;Animalia;Chordata;Actinopterygii;Perciformes;Haemulidae;Haemulon;8.61E+002;"predator";"ectotherm vertebrate";3.97;"carnivorous";4;"reef-associated";70;1381;71;27;226;0;0;0;619;104;32;59;67;0;0;7;0;0;0;0;0;0;0;0;3;0;0;0;0;0;19;15
reef;Hydrozoans;I;Animalia;Cnidaria;Hydrozoa;NA;NA;NA;9.83E+000;"suspension-feeder";"invertebrate";2.63;"herbivorous/detrivorous";1;"benthic";4;112;1;299;31;6;0;0;160;119;2;37;16;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;4
stmarks;Acartia tonsa;I;Animalia;Arthropoda;Maxillopoda;Calanoida;Acartiidae;Acartia;7.46e-07;predator;"invertebrate";2.78;"omnivorous";4;"pelagic";0;423;1;89;45;0;0;0;30;92;3;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;3
stmarks;Caprella penantis;I;Animalia;Arthropoda;Malacostraca;Amphipoda;Caprellidae;Caprella;0.00876;grazer;"invertebrate";2;"herbivorous";3;"benthic";6;815;0;134;71;0;0;0;141;174;0;25;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;4
stmarks;Larus atricilla;T;Animalia;Chordata;Aves;Ciconiiformes;Laridae;Larus;642;predator;"endotherm vertebrate";4.27;"omnivorous";4;"land-based";28;0;373;0;0;0;0;0;101;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
stmarks;Lembos rectanularis;I;Animalia;Arthropoda;Malacostraca;Amphipoda;Aoridae;Lembos;0.00505;grazer;"invertebrate";2;"herbivorous";3;"benthic";6;815;0;134;71;0;0;0;141;174;0;25;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;4
stmarks;Nereidae;I;Animalia;Annelida;Polychaeta;Aciculata;Nereididae;NA;0.932;predator;"invertebrate";3.25;"omnivorous";2;"benthic";552;334;95;92;216;0;0;0;481;71;43;309;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;35
stmarks;Cyprinodon variegatus variegatus;I;Animalia;Chordata;Actinopterygii;Cyprinodontiformes;Cyprinodontidae;Cyprinodon;21.8;predator;"ectotherm vertebrate";3.11;"omnivorous";4;"benthopelagic";339;142;56;0;457;0;0;0;626;136;39;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;28
stmarks;Crepidula fornicata;I;Animalia;Mollusca;Gastropoda;Neotaenioglossa;Calyptraeidae;Crepidula;0.0507;suspension-feeder;"invertebrate";2.78;"herbivorous/detrivorous";2;"benthic";0;342;1;99;30;0;0;0;30;31;3;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3
stmarks;microfauna;I;Animalia;Other;Other;Other;Other;Other;1e-05;grazer;"invertebrate";2;"omnivorous";4;"benthic";3;82;0;629;12;0;0;0;59;424;0;87;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;4
stmarks;Fundulus confluentus;I;Animalia;Chordata;Actinopterygii;Cyprinodontiformes;Fundulidae;Fundulus;16.1;predator;"ectotherm vertebrate";3.24;"omnivorous";4;"benthopelagic";335;70;114;0;90;0;0;0;571;6;71;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;29
stmarks;Hydranassa tricolor;T;Animalia;Chordata;Aves;Ciconiiformes;Ardeidae;Egretta;350;predator;"endotherm vertebrate";4.88;"omnivorous";4;"land-based";4;0;76;0;0;0;0;0;51;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
stmarks;Megaceryle alcyon;T;Animalia;Chordata;Aves;Coraciiformes;Alcedinidae;Megaceryle;170;predator;"endotherm vertebrate";4.88;"omnivorous";4;"land-based";4;0;76;0;0;0;0;0;51;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
stmarks;Processa bermudensis;I;Animalia;Arthropoda;Malacostraca;Decapoda;Processidae;Processa;0.0406;predator;"invertebrate";3.37;"omnivorous";3;"benthic";1013;118;154;19;555;0;0;0;605;74;313;225;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;52
stmarks;Acanthochitona pygmaea;T;Animalia;Mollusca;Polyplacophora;Neoloricata;Acanthochitonidae;Acanthochitona;1.23;predator;"invertebrate";3.22;"omnivorous";2;"benthic";47;0;35;0;0;0;0;0;322;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12
stmarks;Turbonilla dalli;T;Animalia;Mollusca;Gastropoda;Heterostropha;Pyramidellidae;Turbonilla;0.00876;predator;"invertebrate";3.22;"omnivorous";2;"benthic";47;0;35;0;0;0;0;0;322;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12
stmarks;Mysidopsis;I;Animalia;Arthropoda;Malacostraca;Mysida;Mysidae;Mysidopsis;0.00443;grazer;"invertebrate";2.25;"detrivorous";3;"benthic";3;863;0;131;83;0;0;0;150;234;3;25;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;4
stmarks;Polinices;T;Animalia;Mollusca;Gastropoda;Neotaenioglossa;Naticidae;Natica;0.283;predator;"invertebrate";3.22;"omnivorous";2;"benthic";47;0;35;0;0;0;0;0;322;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12
stmarks;Micro-epiphytes;B;Plantae;Other;Other;Other;Other;Other;0.0001;"primaryproducer";"primaryproducer";1;"primaryproducer";1;"benthic";0;247;0;382;0;0;0;0;0;360;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0
stmarks;Lagodon rhomboides;I;Animalia;Chordata;Actinopterygii;Perciformes;Sparidae;Lagodon;1500;predator;"ectotherm vertebrate";3.41;"omnivorous";4;"benthic";766;56;152;18;282;0;0;0;636;24;180;114;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;44
stmarks;Alpheus normani;I;Animalia;Arthropoda;Malacostraca;Decapoda;Pasiphaeidae;Pasiphaea;0.0118;grazer;"invertebrate";2;"herbivorous";3;"benthic";1;375;0;56;15;0;0;0;47;32;0;7;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2
stmarks;Arius felis;I;Animalia;Chordata;Actinopterygii;Siluriformes;Ariidae;Ariopsis;5500;predator;"ectotherm vertebrate";3.53;"omnivorous";4;"benthic";73;8;174;0;30;0;0;0;217;1;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;15
stmarks;Gavia immer;T;Animalia;Chordata;Aves;Ciconiiformes;Gaviidae;Gavia;4500;predator;"endotherm vertebrate";4.88;"omnivorous";4;"land-based";4;0;76;0;0;0;0;0;51;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
stmarks;Ampelisca;I;Animalia;Arthropoda;Malacostraca;Amphipoda;Ampeliscidae;Ampelisca;0.00505;grazer;"invertebrate";2.25;"detrivorous";3;"benthic";3;863;0;131;83;0;0;0;150;234;3;25;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;4
stmarks;Macro-epiphytes;B;Plantae;Other;Other;Other;Other;Other;0.0025;"primaryproducer";"primaryproducer";1;"primaryproducer";1;"benthic";0;110;0;63;0;0;0;0;0;6;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
stmarks;Argopecten irradians;I;Animalia;Mollusca;Bivalvia;Ostreoida;Pectinidae;Argopecten;0.119;suspension-feeder;"invertebrate";2.78;"herbivorous/detrivorous";2;"benthic";0;342;1;99;30;0;0;0;30;31;3;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3
stmarks;Corophium;I;Animalia;Arthropoda;Malacostraca;Amphipoda;Corophiidae;Corophium;0.0074;grazer;"invertebrate";2.25;"detrivorous";3;"benthic";3;863;0;131;83;0;0;0;150;234;3;25;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;4
stmarks;Hippolyte zostericola;I;Animalia;Arthropoda;Malacostraca;Decapoda;Hippolytidae;Hippolyte;0.00505;grazer;"invertebrate";2;"herbivorous";3;"benthic";1;375;0;56;15;0;0;0;47;32;0;7;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2
stmarks;Cymadusa compta;I;Animalia;Arthropoda;Malacostraca;Amphipoda;Ampithoidae;Cymadusa;0.0118;grazer;"invertebrate";2;"herbivorous";3;"benthic";6;815;0;134;71;0;0;0;141;174;0;25;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;4
